id,text,category
2850,@Jake Riviera That example is so bad because the house can still be rebuild but a dead body can't. Terrible example.,NHS
2851,Maybe u should go join the statue,NHS
2852,I like how your very statement shows proof of the existence of people such as you and indicates that her former professor may very well have stated what he did.,NHS
2853,all them people booing and some of them was white does that mean there children's life doesn't matter it just shows how stupid these people are it doesn't matter what colour you are not just black lives matter this is just political to get trump out but if they vote biden than if he gets in he will shaft you all,NHS
2854,@Bowler Family Racism; noun,NHS
2855,Madonna is tired yes. Part of the game that she was playing over the years… She understand now that nothing really have changed trully,NHS
2856,BLM is Racist,NHS
2857,ARREST THE KILLERS OF BREONNA TAYLOR,NHS
2858,TheEnd nIf you think that this minor matter will deflect people's attention from 400 years of slavery,NHS
2859,Yeah black and Hispanic lives matter. White lives don’t matter.,NHS
2860,Imagine if after Martin Luther King jr’s “I have a dream speech” white peoples went around shouting “all colors have a dream too” nnLike seriously 🤦‍ do you guys have to make everything about you nnnBlack peoples are trying to fight for justice by saying they matter nnAnd you white people have to come out of nowhere screaming all “lives matter” 🤦‍ seriouslynnThis fight for their justice  has nothing to do with you people and yet you sorry asses want to jump in every black protest and make it about y’allnnthats just playing white privileged right there,NHS
2861,Wow.  Enough with the plastic surgery.  Its time to put out an album featuring...gee I don't know...Madonna again.....,NHS
2862,Shrieff Clark is awesome,NHS
2863,We never said they didnt,NHS
2864,Utter morons. Marxism will kill and enslave millions. This is an international tantrum created by the media for needy low information idiots.,NHS
2865,@Hai Huynh Because these people you listed and what I listed weren't killed because of their race. They were killed because the officers they met were shitty horrible people,NHS
2866,One-armed Bandit absolutely spot on. I used to love this ‘women’. Angry I have been deceived. Now I see the man he is. Pushing Trans agenda,NHS
2867,All lives matter don't fall into the 1percent brainwashing takeover we all should get on for the sake of the human race we all have friends and relatives  we know who are different nationalities and we wouldn't want anything to happen to them,NHS
2868,Gone too far..,NHS
2869,@Tim Stone Love was greeted with extreme hate,NHS
2870,Bernie is missing the point at 0,NHS
2871,No ones saying your life doesn't matter,NHS
2872,everyone booing when anyone says that all lives matter,NHS
2873,@Nely Candelario And also,NHS
2874,No one like her!  Thank you MADONNA!  You inspire me in a world that is becoming so crazy!  Never give up hope!  NEVER,HS
2875,congrats. you're first,NHS
2876,If All Lives matter then why haven’t they? Since the founding of this nation colored lives haven’t mattered as mush as whites. So much that whites have organized white supremacy organizations to bring fear to colored people. Does that signify All Lives matter?,NHS
2877,The democrats are gone all these politicians mayor's and governor's should be arrested under good Samaritan law,NHS
2878,@Guido Farage wait till they topple Churchill statue. And start attacking whites in their homes. Your see unity then.,NHS
2879,There was no need for this comment,NHS
2880,fuck you Timothy Kimmel you worthless sack of shit,NHS
2881,I went to Turkey 8 years ago and it was very secular and family friendly.,NHS
2882,What kind of car is a BLM?,NHS
2883,@gamerxj Then Black Lives Matter is also a false statement.,NHS
2884,Thank you sheriff for your candor and doing an excellent job you are the man sir !,NHS
2885,@Beautiful World Without undermining your story or views...nIf you have to apply and pay for a permit then it isn't an invitation.nnThat is like saying that McDonalds are offering to donate you a hamburger as long as you go to collect and pay for it.nnPut it another way,NHS
2886,I dont think she believes in surgery. I think she is aging naturally,NHS
2887,Black lives matter is just people who 1 clueless. 2 keep racism alive. 3 don't wanna get a job. ALL LIVE MATTER,NHS
2888,Islam sees everyone as a sacred temple. Unless you're a Swedish,NHS
2889,white lifes are the most privileged and sanctified lives in the us,NHS
2890,Here it is . If anyone did follow the Constitution of the US,NHS
2891,Prima Materia nThanks for your advice and personal comment!nThere have been claims and counter claims made regarding the French involvement in that war?nMacron ordered a two year investigation into their involvement back in 2019,NHS
2892,Africans and Asians out of Europe,NHS
2893,@That Nerdy Gay Werewolf I don't agree with the organizers decision to sign the agreement,NHS
2894,Why I should support black racists if they don't would support me just because I'm not black?? I don't get it how people can be so brainfucked with racist double standards.,NHS
2895,@Glam Nails black people are in power,NHS
2896,Stay tuned for solo videos where you can hear more about about Marcus's story. In the meantime,NHS
2897,The Black people should wake up to the truth.  Read this,NHS
2898,After watching this im convinced I have potential. I loved playing with my dads construction tools and building games.  lol a bit too simple. Im watching this in 2019 because I'm studying IT in a class full of men . I don't want IT to be my end goal though but I do want the motivation to get through my first step. I have no idea where I'm gonna land lol.,HS
2899,It is about winning the election George Floyd's death is just a tool for them,NHS
2900,@Britney Grant define a lot,NHS
2901,@Adorufu Hitorā Haha anime Hitler. But in all seriousness it was the anarchist communists who destroyed national monuments and memorials that got so many Germans to support Hitler.,NHS
2902,Guido Farage Very true. Unfortunately I believe times are about to get tougher and bellies are about to empty.,NHS
2903,I am a Catholic and I once attended a camp when I was young and the camp leader mentioned one day that homosexuality is a sin. As someone who was still trying to stay in the closet as much as I can,NHS
2904,So CHILDISH.nThere is NO excessive force by cops.nJuan is a LIAR and racist.,NHS
2905,How about we all matter. God made ALL of us .................,NHS
2906,@Hailey Garcia nAround seven people have all said that they go to her school. I'm not even saying she is,NHS
2907,Killsocialmedia satan . But yeah they are protesting against something that doesn’t exist,NHS
2908,Britain was built of ill gotten gains equality for all......,NHS
2909,I can tell how right you are,NHS
2910,MrCosmin94 it’s sad you’re so ignorant. I’m legit agnostic and anyone that can make such an assumption against all possible evidence in a universe that has no reason to exist. That merely exists as a probably of 1/1trillion to the 13th power(which shatters the laws of probability according to Stephen hawking) and to deny any sort of evidence from the philosophical world,NHS
2911,Which one is annie,NHS
2912,I just wanted to send you (i.e. Debbie) a word of encouragement,HS
2913,I want more videos like this,NHS
2914,THANK YOU!! You do not know how long I have been waiting for someone to say that!,NHS
2915,For the people who are religious....the onlllyyy thing God wants is to respect one another and love each other....then how does this make sense its not really christianity it's the church in old times which had power over people christianity was the excuse to get people to do what they want,HS
2916,@it'sMe TheHerpes and you're a part of that loser generation,NHS
2917,I cried watching this video,NHS
2918,Nah it's really nothing,NHS
2919,@stick Lonnie Stevens all lives matter has been associated with counter protests for years now. Why would anybody use a slogan thats caused so much contempt for the essential message? Where's alm for George Floyd? Where's alm for Atatiana Bennett? Where's alm for any of these police shootings? You will never see the term used in any other way but to appose blm. Why doesn't all lives matter have relevancy to  blue lives matter?,NHS
2920,4 years and look at where things are,NHS
2921,I'm so glad I looked at the channel name and saw fox news. I was looking at all the likes and comments and it had me really really worried that alot of white people were still lost in the sauce. Thank God not all white people are a lost cause.  I pray for all the rest of you tho. Good luck on your journey through this rabbit hole.,NHS
